"","logFC","logCPM","LR","PValue"
"WBGene00007117",-0.556377601152198,-2.19591369238531,0.172217833246293,0.67814822420766
"WBGene00007118",0.0778772467106573,7.4857589731586,0.108567653640632,0.741780771414297
"WBGene00007119",-0.778973048390047,-0.558419731071775,0.745133998835394,0.388021222187499
"WBGene00007120",0.207310394129809,0.738011229073225,0.0678502956363838,0.794492851907807
"WBGene00007121",-0.0941694829436382,1.85774312517388,0.0213396816869995,0.883857382824415
"WBGene00007122",0.092889372935251,6.76040653646079,0.177399881634194,0.673617329285292
"WBGene00007123",0,-3.59875592096187,0,1
"WBGene00007124",0.307394762651329,4.04767502572371,0.672882908469104,0.412048296008105
"WBGene00007125",-0.403463484744734,-0.893710118160702,0.196329258906379,0.657700221094892
"WBGene00007126",-0.248976726402269,-0.00480273173619585,0.0858949762238899,0.769462190432989
"WBGene00007127",0,-3.59875592096187,0,1
"WBGene00007128",-0.0958313031650615,3.13213514293389,0.0392172459936049,0.843018895264862
"WBGene00007129",0.0423885526254765,5.59917570319329,0.028648380778094,0.865593454338715
"WBGene00007130",0.558007892188968,3.51004829562163,1.13559129253616,0.286585840743898
"WBGene00007131",0.101958800447359,-0.619826975608575,0.0121838419213978,0.912107663560368
"WBGene00007132",-1.92203516536718,-2.01685004261558,1.94401747296465,0.163232986321564
"WBGene00007133",-0.13579452625892,0.765178374657367,0.0324472002174661,0.85704967592025
"WBGene00007134",0,-3.59875592096187,0,1
"WBGene00007135",0.220818857691473,6.70516527138823,0.545729828149717,0.460067752480421
"WBGene00007136",0.152548418910145,4.61441377300395,0.253813451857063,0.61440261692021
"WBGene00007137",0.0209079039512298,6.35962853719921,0.00946830124867937,0.922484029446341
"WBGene00007138",-0.446806604743271,-0.612690536891055,0.217556230704742,0.640908289873591
"WBGene00007139",-1.02942396476688,2.85264284185391,1.90487096774751,0.167534114641446
"WBGene00007140",-1.06872215772657,-1.48685257809259,1.04096732639233,0.307596604074401
