"","logFC","logCPM","LR","PValue"
"WBGene00010803",-0.379671255486739,2.12897225227844,0.377740258290035,0.538815099860263
"WBGene00010804",0.0582229397800134,-2.94242861340744,0.000940307361977588,0.975537157329697
"WBGene00010805",-0.0896890294098927,4.28962178286768,0.0730960420934981,0.786881158229972
"WBGene00010806",0.504963226007127,7.57605134784869,2.56774577346863,0.109063046627684
"WBGene00010807",0.113928530494811,6.22537582776997,0.251220958866547,0.616216671947737
"WBGene00010808",0.0396205427441144,2.2484315417373,0.00262989050312257,0.959100446162579
"WBGene00010809",-0.205921463146821,5.97809758151145,0.872384906308016,0.350295910853628
"WBGene00010810",0.361052731859139,6.19310340964557,2.55662604168715,0.109832759429022
"WBGene00010811",0.0517658761877988,4.92166054613624,0.0313892435372054,0.85937478261648
"WBGene00010812",-0.352381720184988,4.65313970931542,1.31385903041045,0.251697143769708
"WBGene00010813",-0.10542371120052,3.89536906522784,0.068133183862237,0.794074508540191
"WBGene00010814",0.0996992203301184,5.65162610136931,0.160326501017469,0.688856093057145
"WBGene00010815",0.118068482271831,6.5970095846885,0.298993798546775,0.584513907318698
"WBGene00010817",-2.34485279386583,-3.48182744002104,0.933738529267502,0.333893351138309
"WBGene00010818",0,-3.59875592096187,0,1
"WBGene00010819",0,-3.59875592096187,0,1
"WBGene00010820",0,-3.59875592096187,0,1
"WBGene00010821",-0.944337410706897,-2.1797381825469,0.650485293201847,0.419939228009132
"WBGene00010822",-0.54416566614492,3.24866678943493,1.26854121300981,0.260040525815298
"WBGene00010823",-3.20692803165922,-3.37351675636631,1.55026213461724,0.213096746880893
"WBGene00010824",0,-3.59875592096187,0,1
"WBGene00010825",-0.0307527817276982,-0.195233014245175,0.00123089601742166,0.972012657870523
"WBGene00010827",-0.396559205305435,2.7629210404235,0.55869529139671,0.454786407615235
"WBGene00010828",0.269498171383691,7.44018548960909,1.22621781517461,0.268143845864675
"WBGene00010829",1.33634755152293,-0.373809893935491,1.41041676407676,0.234987220361965
"WBGene00010830",0.745788237738224,-1.381165626033,0.257354642545915,0.611943403368754
"WBGene00010831",-2.26988578284056,-2.36742796561632,1.49013136603402,0.222196078782801
"WBGene00010832",0,-3.37496917878642,0,1
"WBGene00010833",-0.288782692880339,1.02342256770476,0.136542900130706,0.711742316650814
"WBGene00010834",-0.197504897781786,5.04506752035327,0.181425578273359,0.670150972767539
"WBGene00010835",0.357447388796253,0.25363450599489,0.105417449351564,0.745422868556613
"WBGene00010836",0.399563413890117,2.62805090363165,0.498581179077736,0.480124204020367
"WBGene00010837",-2.46296338489332,-2.00785651705627,2.63504751147963,0.104528934206685
"WBGene00010838",-0.484132294763535,0.702400365771358,0.391574204406086,0.531473091709403
"WBGene00010839",0.349895043587625,6.01650254992794,2.17588674603229,0.140188691372688
"WBGene00010840",0.479775653784228,6.64423284201454,3.42397658634633,0.0642560580943958
"WBGene00010842",0.222954962579145,6.42270074483729,0.957267027461668,0.327876410101298
"WBGene00010843",0.127618130162671,3.4944896811556,0.0886344538228521,0.765920395778435
"WBGene00010844",0.174304947991042,7.08864506892787,0.598011357283468,0.43933779085997
"WBGene00010845",0.255395723181002,7.50561339703251,1.07554705584782,0.29969585007996
"WBGene00010846",-0.323318587116033,5.04907919085897,1.34627315375376,0.24593070726203
"WBGene00010847",-0.0188902156566168,6.11615276854806,0.00777956077648767,0.929716272044252
"WBGene00010848",-0.21684626166593,-0.0997107814265693,0.0596046687622911,0.807121872046309
"WBGene00010849",-0.905579489820747,-1.52269404383854,0.77031952962586,0.3801182214317
"WBGene00010850",-0.807061161579459,4.87687156816727,7.133609085012,0.00756523026478894
"WBGene00010851",-0.671894285933975,1.77882626030204,1.06340803557318,0.302439176150195
"WBGene00010854",-3.9995607576954,-3.19118513678589,2.37159859360959,0.123560464727185
"WBGene00010855",-4.80177955688754,-2.94305684400538,4.08933253998184,0.0431546806310313
"WBGene00010856",-0.318967192908398,0.382054754652951,0.133086556327207,0.715253014567793
"WBGene00010857",-3.74295505593639,-3.18150794881685,2.12158384754078,0.14523628173452
"WBGene00010858",-0.587577917122537,2.55019791551282,1.05407164502678,0.304571210549577
"WBGene00010859",-0.400268050826155,0.621716310899189,0.242789359893818,0.622198711063133
"WBGene00010862",0,-3.59875592096187,0,1
"WBGene00010863",2.42143880720486,-3.37569307976306,1.06154117253053,0.302863942303554
"WBGene00010864",-2.20992985913265,-2.67008076559482,1.6573319620025,0.197963942333644
"WBGene00010865",-0.144934112582451,-1.74399927374957,0.0119629172019096,0.912904965519312
"WBGene00010866",0,-3.59875592096187,0,1
"WBGene00010867",0.237728311852409,4.28292132288875,0.414469680131952,0.519709545993956
"WBGene00010868",0.00982250811993783,3.85001141350516,0.000594487824841394,0.980547809455711
"WBGene00010869",1.09284600906174,0.0587301252091053,0.633327015274698,0.426137562703957
"WBGene00010870",-0.490537167213995,3.42216957535828,1.12213824820079,0.289458499280687
"WBGene00010871",0.211599619551333,-1.10704293624743,0.0408645248008348,0.839799649209384
"WBGene00010872",-0.284985677703274,3.9763917985155,0.55025567895921,0.458213242675258
"WBGene00010873",-0.519862056419809,2.1735313546917,0.723889061642259,0.394871181833573
"WBGene00010874",-0.378412445103292,-2.20645082274598,0.0493892372754843,0.824129474496242
"WBGene00010875",0.150735301716637,6.9472960073006,0.479110949716024,0.488825296055136
"WBGene00010876",0.884885936642674,-1.42662421955317,0.341370628438197,0.559039135674293
"WBGene00010877",-0.701365492540419,3.44874254203897,2.40074731272778,0.121277302350925
"WBGene00010878",-0.170454841430251,4.56024820838114,0.275958217164064,0.599362665068037
"WBGene00010879",-0.0778676894468166,5.52573928759423,0.087985148044714,0.766754421471506
"WBGene00010880",3.81767904944632,-2.92843538005172,2.7491131630429,0.0973083874399891
"WBGene00010881",-0.560322467544053,-1.1277032765977,0.249719563489849,0.617272610652171
"WBGene00010882",0.146489590971681,5.95074617768889,0.439880314743288,0.507180227988502
"WBGene00010883",0.903618911114133,-0.93451318937772,0.436926352998114,0.508609716830775
"WBGene00010884",-0.595993891348634,1.62041328406129,0.74875304540332,0.386871311352377
"WBGene00010885",0,-3.59875592096187,0,1
"WBGene00010886",-2.34485279386583,-3.48182744002104,0.933738529267502,0.333893351138309
"WBGene00010887",-0.681316307695798,3.04977874557317,1.59262129216988,0.206952023745603
"WBGene00010888",-0.53491218447538,2.63365428306866,0.702408251599542,0.401975668104377
"WBGene00010889",-0.157810331061541,5.36656081532822,0.371623092484921,0.542120870283359
"WBGene00010890",0.223713129544564,7.13552776473511,1.02111558784071,0.312254534674681
"WBGene00010891",-0.023185334587246,5.01568751725566,0.00685653953735077,0.934007210277962
"WBGene00010892",-0.023022986158494,6.64754674530918,0.0111034992475609,0.916079726251369
"WBGene00010893",-0.828363240589339,-0.0679914602986842,0.466509002458416,0.49459758982415
"WBGene00010894",-2.22832887980447,-3.28369198557892,0.91790764079286,0.338024957859027
"WBGene00010895",-0.224100340357449,-2.3432370747888,0.0198142832744317,0.888057002213122
"WBGene00010896",-0.0726447732621889,9.00795399597403,0.0776426819576841,0.780517762478045
"WBGene00010897",0.0570967590069953,5.03878059592138,0.0422175469451247,0.837205645492043
"WBGene00010898",0.173008834299927,-0.748603531650983,0.0256123518098788,0.872850671808319
"WBGene00010899",-0.296431657108598,3.04451430586614,0.35932691305899,0.548880288556169
"WBGene00010900",0.612902301712682,1.09360883237284,0.286062636928541,0.592754804230617
"WBGene00010901",-0.139450987605271,5.62999136407588,0.201082853691572,0.653848213820644
"WBGene00010902",-0.633498656722412,3.92010079970936,2.56476301746061,0.109268930804483
"WBGene00010904",-0.353564078363969,6.72034616336245,1.80447476241851,0.179172457959832
"WBGene00010905",-0.164774966386779,5.68457092890023,0.478973537030896,0.488887630383691
"WBGene00010906",0.233783493826373,0.601722852764452,0.0737340150744168,0.785975677792918
"WBGene00010907",0.143108981553494,0.436038105117006,0.0329100604346237,0.856044748476711
"WBGene00010908",0.452493863985764,8.10444723156276,2.5481974647856,0.110420168302541
"WBGene00010909",-0.211043204439865,5.68760921455545,0.768138730675958,0.380793467458287
"WBGene00010910",0.188982201838117,6.3312784917293,0.738131443354911,0.390260101655811
"WBGene00010911",0.0588611458991982,6.83164291645411,0.0731125672592405,0.786857650536606
"WBGene00010912",0.232883224337629,7.12116102690222,1.02827281755356,0.310564678629402
"WBGene00010913",-0.152689856477871,4.04357287973569,0.174525150735064,0.676121082332792
"WBGene00010915",0.279486689480061,-0.79454884676637,0.0535883934286323,0.816932855839476
"WBGene00010916",-1.56745347125106,-2.60344253048509,1.1407544345043,0.285492968153348
"WBGene00010917",0.180279687141422,-2.44043476116039,0.0105882506496018,0.91804295224192
"WBGene00010918",-0.0979624921602186,3.1814350424532,0.0344478577797793,0.85275740187587
"WBGene00010919",0.541072882474331,-0.740697555948391,0.355042976872149,0.551272211920044
"WBGene00010920",0.929444522935562,0.0311735879545013,0.805932492649704,0.369325549609938
"WBGene00010921",0.259021655480359,-0.709017520330215,0.0743990136346993,0.785036305755387
"WBGene00010922",0.0878433976097696,5.47010341487095,0.106808556311628,0.743807220927896
"WBGene00010923",0.484196592131905,6.82017850602931,3.35305610481905,0.067080366397683
"WBGene00010924",-0.514129459866753,2.38876865627637,0.765884989220975,0.381493081971557
"WBGene00010925",-0.616969707971897,2.88743636697342,1.41557291821768,0.234133455632014
"WBGene00010926",0,-3.48256640831324,0,1
"WBGene00010927",0,-3.59875592096187,0,1
"WBGene00010928",-1.17630621118878,2.96809041813321,2.39193093689427,0.121962898582046
"WBGene00010929",0,-3.59875592096187,0,1
"WBGene00010930",0,-3.59875592096187,0,1
"WBGene00010931",0.307822252405723,0.115636242462511,0.142230963945785,0.706073128646964
"WBGene00010932",0,-3.59875592096187,0,1
"WBGene00010933",1.34831646179234,-0.00849941467160871,1.12867069762889,0.28805905915944
"WBGene00010934",0.113969967690243,-1.89650520567526,0.00960539499295598,0.921926641987569
"WBGene00010935",-0.353693718187747,3.9265117083451,0.609837084601628,0.434849157258808
"WBGene00010936",-0.206519222239563,-1.55291732154035,0.0349873190867775,0.851622233937573
"WBGene00010937",-0.670800906024532,-3.2816809740273,0.0789996984400236,0.778657592571184
"WBGene00010938",0,-3.59875592096187,0,1
"WBGene00010939",0,-3.48528471943471,0,1
"WBGene00010940",-0.41504842509854,-0.703137407335952,0.164637777878574,0.684922030231432
"WBGene00010941",0.0390241945844078,6.05831009135562,0.0319053830188096,0.858235476878603
"WBGene00010942",0.0716237256027551,6.34940556032281,0.103234610023335,0.747981971537883
"WBGene00010943",-0.534079156133322,4.0931005042643,2.07218452089201,0.15000652316405
"WBGene00010944",-0.10748602126189,0.957103093576899,0.021689011409961,0.882917414163143
"WBGene00010945",-0.405758281387133,1.51571873259553,0.272614501654677,0.601583310345294
"WBGene00010946",0,-3.59875592096187,0,1
"WBGene00010947",-0.705730258850145,2.59736762476505,1.56839989952099,0.210439539312854
"WBGene00010948",3.27772197598671,-2.78716747615264,2.2128646189859,0.136864319848991
"WBGene00010949",0,-3.59875592096187,0,1
"WBGene00010950",2.3804736435806,-3.48207942760974,1.01674762155051,0.313291726644569
"WBGene00010951",-0.213386786595501,3.12783679706582,0.19424685493754,0.659405253774951
"WBGene00010952",0,-3.59875592096187,0,1
"WBGene00010953",-0.870339463813199,1.71006067522414,0.805573302387595,0.369432250162417
"WBGene00010954",0,-3.59875592096187,0,1
"WBGene00010955",0,-3.59875592096187,0,1
"WBGene00010956",0,-3.48528471943471,0,1
"WBGene00010957",-0.699923670909198,5.73971235170262,6.28445863373916,0.0121801278463241
"WBGene00010958",-0.851532269096951,2.39048828244866,1.93042950814221,0.164711462207686
"WBGene00010959",-0.322618112516401,9.16748841589729,1.42879564048422,0.231961091172201
"WBGene00010960",-0.397066824105292,9.79529316056336,2.24190481139584,0.13431543016143
"WBGene00010961",-0.279602784405609,7.95515516265364,0.92095323971671,0.337224807073555
"WBGene00010962",0.0722182320360001,10.6226955373278,0.0534938594983885,0.817091537875336
"WBGene00010963",-0.285935881190438,8.89689512299367,1.18270906726946,0.27680517262384
"WBGene00010964",-0.045613548084616,11.9662415924932,0.0226502427581181,0.880370169718102
"WBGene00010965",-0.350012126028552,9.93198618174759,1.53567237403047,0.215263114815844
"WBGene00010966",-0.689654420128785,6.28306941078942,4.18582495622368,0.0407633690678594
"WBGene00010967",-0.225977475527854,9.0369833454261,0.66186562812652,0.415902078061248
"WBGene00010968",0.153332041495535,-3.27799730190323,0.00389386216420595,0.950243643069249
"WBGene00010969",-3.67946345620979,-3.01454285864364,2.75189135905462,0.0971394588943366
"WBGene00010970",0.238361543181946,0.302409816034752,0.0872743593010648,0.767671269171877
"WBGene00010971",0.466729618777534,-1.34558878018925,0.154984243735657,0.693817026510679
"WBGene00010972",-0.214704908564685,1.4852598331982,0.0912456551132443,0.762599496017183
"WBGene00010973",-0.0908593866608648,0.87769761573443,0.0152974164878427,0.901566490000695
"WBGene00010974",-0.725813113562051,0.359407061812602,0.813772884576243,0.367007142049144
"WBGene00010975",0.51849424209686,6.64379676392867,3.04174911992343,0.0811484362536465
"WBGene00010976",-0.241108746877083,1.54396573920342,0.102887203443335,0.748392007454558
"WBGene00010977",-0.31691514014558,1.81966123210146,0.207304404543188,0.648888438141816
"WBGene00010978",0,-3.48528471943471,0,1
"WBGene00010979",-0.717281298130414,-3.01587630557276,0.16905192962371,0.680955765828613
"WBGene00010980",0.0558791406873996,0.337582301887339,0.0041529953086985,0.948616904857414
"WBGene00010981",0.0265483068075369,1.54149216226634,0.00152973990325744,0.968801181742474
"WBGene00010982",-1.26033131329578,-0.282685577243416,1.79737276963537,0.180030439005258
"WBGene00010983",-0.224542138419307,2.76649818538754,0.162948187259815,0.686456570644065
"WBGene00010984",-0.0530973204616878,4.51470522011427,0.0263390683420361,0.871075004300889
"WBGene00010985",-0.461039817740891,2.86335366796834,0.729409181883817,0.393074762684975
"WBGene00010986",0.109976633182823,-1.30247683885234,0.0115494814354959,0.914417303061412
"WBGene00010987",-4.0858859112513,-2.78730559567935,3.0138200237011,0.0825575187198277
"WBGene00010988",-0.152324077124395,8.60618464112112,0.289693709967537,0.59041687498561
"WBGene00010989",0.13518413032245,5.03440224281956,0.120637153396558,0.728344470154154
"WBGene00010990",0.0571511189455924,6.66470797822085,0.0719862846125494,0.78846640585473
"WBGene00010991",-0.292805392566448,-1.11930977157475,0.0765268141153252,0.782060538408833
"WBGene00010992",0.733537078374497,-1.12993111826917,0.27589580607443,0.599403956308843
"WBGene00010993",-0.381459125152122,6.86177365271647,3.07414993347695,0.0795461692067126
"WBGene00010994",-0.511679188063147,0.0177291867109136,0.376762178350419,0.539341177870913
"WBGene00010995",0,-3.59875592096187,0,1
"WBGene00010996",0,-3.59875592096187,0,1
"WBGene00010998",-0.571161636245475,2.7812789276047,0.80990444088679,0.36814850428015
"WBGene00010999",-0.151398323416498,0.816880299202297,0.0406829286517176,0.840151187689767
"WBGene00011000",-0.00153820174831871,4.79416692126448,2.53584091538528e-05,0.995982099030001
"WBGene00011001",2.4197458863545,-3.10120978227155,1.11821086293613,0.29030402781303
"WBGene00011002",0.12214725179229,-0.790851339970062,0.0162292676527773,0.89862845173657
"WBGene00011003",-0.16023631373116,2.8415339839681,0.0638188505610939,0.800558835380847
"WBGene00011004",1.4489304476715,-1.14032096302315,1.79172950989348,0.180715581329099
"WBGene00011005",0,-3.28262287265281,0,1
"WBGene00011006",-0.547440477011032,5.73724745658208,4.81311428197297,0.0282439584462583
"WBGene00011007",0,-3.59875592096187,0,1
"WBGene00011008",-3.07489477264442,-2.3988201885855,1.95414652320574,0.162140723215243
"WBGene00011009",0.681249637994733,-1.70677264188343,0.232821702154986,0.62943942633685
"WBGene00011010",0.326351983565459,5.42053607013073,1.63949713732764,0.200394476849106
"WBGene00011011",0.343422559130374,6.98640706987407,2.36671905582268,0.123947308506311
"WBGene00011012",-0.0874100737776715,3.91183928652604,0.0532368640255925,0.817523671434892
"WBGene00011013",-3.68809344827365,-3.27704105930981,2.00629313887448,0.156647663036546
"WBGene00011014",-1.09140504018207,-1.33584819433266,1.24237389739813,0.265014035929307
"WBGene00011015",-0.27321135995782,7.89155201852488,1.10249639246464,0.293718902570246
"WBGene00011016",0.0475490720590459,7.34473130277089,0.043135361045211,0.83547060340667
"WBGene00011017",-0.301742023566342,5.26611722133245,1.27655118879928,0.258541269532418
"WBGene00011018",-2.22480552097683,-3.48640133605805,0.878734652844946,0.348548482104665
"WBGene00011019",-1.1721717422675,0.0283474619560595,1.36801579947402,0.242153089526671
"WBGene00011020",-0.722960172377073,-1.45117700687377,0.40173679652415,0.526193663296181
"WBGene00011021",-0.64497948061104,-2.38086572780605,0.217702986837093,0.640795728425673
"WBGene00011022",0,-3.48528471943471,0,1
"WBGene00011023",0.076669266431967,-2.48162067493952,0.00270898072057335,0.958490550723492
"WBGene00011024",0,-3.59875592096187,0,1
"WBGene00011025",0,-3.59875592096187,0,1
"WBGene00011026",-0.280031408421836,0.805524841105076,0.117474156297372,0.731790282509652
"WBGene00011027",-2.23252631579918,-3.02578109945569,0.960831535510357,0.326977461910348
"WBGene00011028",-0.0705755866397018,-0.266231626167081,0.0070524972855377,0.933073010742375
"WBGene00011029",-0.258789758037909,5.08845983051381,0.896054766310826,0.343841780624311
"WBGene00011030",-0.0880199172262431,4.18291989862415,0.0627087065154512,0.802264833869693
"WBGene00011032",-0.0111871326063152,6.43178076694704,0.00276828600813417,0.958039060631544
"WBGene00011033",-0.375180352335605,5.47788246820194,2.12851776306645,0.144580505609838
"WBGene00011034",-0.0895816442797226,6.04313853512224,0.166580503273599,0.683168877089667
"WBGene00011035",-0.345907254995559,5.90064642532035,2.31564673299937,0.128078020717597
"WBGene00011036",0.160517191840682,7.70098380658404,0.434388370699367,0.509843460551662
"WBGene00011037",0.236677874582736,6.40817697879543,1.06805434115839,0.301385337919759
"WBGene00011038",-0.137169057167164,7.79446186626225,0.309958787337337,0.577705476175284
"WBGene00011039",0.200420647403311,3.85609907891428,0.255443239360384,0.613268137832418
"WBGene00011040",-0.117959981759682,4.9481879984014,0.160277932710799,0.688900759779078
"WBGene00011041",0.270767758433199,-1.56950751729841,0.0641770909335192,0.800011687208374
"WBGene00011042",1.64149963138674,-2.11268153732584,1.06726263849873,0.301564570481067
"WBGene00011043",0.31415151512405,6.82179106995846,1.95067039956849,0.162514627104996
"WBGene00011044",0.500301645748884,5.77363432123675,2.9709491066141,0.0847721056983391
"WBGene00011045",-0.108613060562173,6.15701035633371,0.237384305686163,0.626101722889265
"WBGene00011046",5.59698785404477,-2.05093000749455,8.09558782909792,0.00443731446905115
"WBGene00011047",0.640908701574933,5.98450943717651,4.48010312313033,0.0342916518777449
"WBGene00011049",0.148319384719825,-0.186367373305313,0.0280370170797268,0.867021825287826
"WBGene00011050",0.707979672952437,6.90062090404215,6.05692457460505,0.0138518705821592
"WBGene00011051",0.228430881089946,6.51861399201579,0.938888781303017,0.332563782600431
"WBGene00011052",-3.17344050794428,-2.07076448038102,2.155096190471,0.142097544161362
"WBGene00011053",-2.32409171705318,-2.80172802401485,1.10099865736038,0.294047045197895
"WBGene00011054",0.119137143331747,5.55962434332018,0.221831331720708,0.63764806436309
"WBGene00011055",-0.226078448869161,2.8236485692073,0.160335921597919,0.688847430158932
"WBGene00011056",0.255047164524034,3.41913536013564,0.318433924930398,0.572550322116346
"WBGene00011058",0.0537855886226985,6.13322536955622,0.0616647462963194,0.803883828768021
"WBGene00011059",-0.673572148970231,6.39780985507269,7.8603990209302,0.0050529240086872
"WBGene00011060",-0.320983907155653,1.21119999833872,0.193680697740426,0.659870698610701
"WBGene00011061",0.338022058609383,9.90456915847663,1.34958458821052,0.245350752777017
"WBGene00011062",-0.00628525911294061,4.28892177695929,0.000349851266478129,0.985076988824992
"WBGene00011063",0.410347783140656,9.26192316569747,2.43401808145438,0.118728219593616
"WBGene00011064",-0.0831477994291603,6.72186260303085,0.144930076323504,0.703428221403631
"WBGene00011065",-0.420086619711056,1.63763541148421,0.395210856887097,0.529572992689462
"WBGene00011066",0.00920985742026792,6.37071991192826,0.00179697872416185,0.966187173582454
"WBGene00011067",0.316279990508717,6.23840856628411,1.93356565085066,0.164368872133521
"WBGene00011068",0.10924041170051,5.7876024424155,0.208455925199749,0.647980335062398
"WBGene00011069",0.825461575006708,0.0197057536605672,0.775136699020462,0.378632649266387
"WBGene00011070",-0.467587974432035,-1.90956799078158,0.153775902818065,0.694952773628
"WBGene00011071",0.34625902223714,7.04962220566669,2.08016521459999,0.149224024028773
"WBGene00011072",-1.00450895882678,1.05785951971417,1.24564663982832,0.264385577243422
"WBGene00011073",0.0843359041228066,0.150669061838509,0.0105390063254983,0.9182330890161
"WBGene00011074",0.145111064835859,-2.4872417543721,0.0109781690994646,0.91655295263556
"WBGene00011075",-1.06406790300835,-2.34148286220868,0.520240434954721,0.470739137309671
"WBGene00011076",-0.365113580738752,3.84091995955571,0.853062579810821,0.355687390117313
"WBGene00011077",-3.12984784226034,-3.2803682249407,1.54207404875297,0.214309351007685
"WBGene00011078",0,-3.48256640831324,0,1
"WBGene00011079",0,-3.59875592096187,0,1
"WBGene00011081",0.241716676720133,-0.945342522790507,0.0623550836589287,0.802811624951683
"WBGene00011082",-1.57335955986698,-1.84438400964325,1.64446843191278,0.199713482346404
"WBGene00011083",-0.0550758785823699,1.58545189815737,0.00657994189278965,0.935349032646706
"WBGene00011084",0,-3.59875592096187,0,1
"WBGene00011087",0.230792953320509,6.53764602514012,1.03058017327751,0.310022440609812
"WBGene00011088",0.100869555197238,-0.202474619524858,0.0101380002149378,0.919798425857547
"WBGene00011089",-0.256134409410277,2.29749987078982,0.159574971750041,0.689548131651385
"WBGene00011090",-0.687270117506333,2.64512156890278,1.46445688200244,0.22622231342023
"WBGene00011092",-0.313465126747771,3.03072271657392,0.374558610981655,0.54052985985588
"WBGene00011093",-0.433081747770924,1.65255742830826,0.422156796233862,0.51586280217092
"WBGene00011094",-0.359307019871143,2.96148161709149,0.504148325676477,0.477683032894195
"WBGene00011095",-0.383581208520725,2.45428255373777,0.440183673163324,0.507033817473693
"WBGene00011096",-2.15810496154659,-2.94193498384729,1.37024557129933,0.241769695645133
"WBGene00011097",-0.136981512473896,0.589672737544135,0.0258528396528561,0.872260233077411
"WBGene00011098",-0.623994042872403,-1.54927931199705,0.331242317675377,0.564928480489066
"WBGene00011099",0.233729748203453,-0.474950583714701,0.0685937469956054,0.793395394187264
"WBGene00011100",-0.2285390762029,0.74866110686743,0.0922849657104824,0.761292147373445
"WBGene00011101",0.487563554484136,-0.466218173541642,0.277676747312925,0.59822801760955
"WBGene00011102",-0.579294354628404,5.50590558008735,4.54079176722789,0.0330962801609048
"WBGene00011103",-0.0720977279908637,-2.01647222816894,0.00384783891022122,0.950538183939039
"WBGene00011104",-0.456435712838815,-1.6660723031987,0.125552042572655,0.723089162196819
"WBGene00011105",-0.0385284622975493,2.93862891275161,0.00400251738762591,0.949555126123993
"WBGene00011106",-0.0746041804338255,4.29174276070838,0.0498680997986281,0.823292949001739
"WBGene00011107",-0.00477088770435723,0.833925396230944,2.3589713702421e-05,0.996124750320234
"WBGene00011108",-0.746503338533895,-0.0977564398890425,0.76951266845289,0.380367854463606
"WBGene00011109",0.189079946981031,6.80366071636592,0.729245242323181,0.393127944264618
"WBGene00011110",-0.0325774576960309,6.93905979535478,0.0197432756283362,0.888256446090106
"WBGene00011111",-0.0779969450539878,6.68942990033412,0.132151670073696,0.716211462762143
"WBGene00011112",-0.2212584899969,2.30757513048108,0.126329682034864,0.722268323393324
"WBGene00011113",-1.5582043513061,-2.43857316197186,1.25397368133081,0.262794880618669
"WBGene00011114",1.37188452755728,0.0481467720747702,1.09379172196169,0.29563261030455
"WBGene00011115",-0.263067192493894,6.39637105906865,1.43681886886447,0.230654811057983
"WBGene00011116",0.13104094834782,5.49663401375909,0.272379112686082,0.601740290063494
"WBGene00011117",-0.51794593718209,4.41662657994166,2.46540743150302,0.11637752198351
"WBGene00011119",-0.57006603565474,5.85233106730073,2.85822498666166,0.0909077631047399
"WBGene00011120",0.19521930155393,0.697574901904657,0.029209690946308,0.864295769159103
"WBGene00011121",-1.74206959691803,-1.9801894697899,1.74144765697796,0.186955503532741
"WBGene00011122",0.0246863253927187,7.3540900179502,0.0107506552523109,0.917419039798068
"WBGene00011123",-0.252640696450908,4.565867484394,0.646720097563614,0.421287776823827
"WBGene00011124",-0.130445325525966,4.75152846629662,0.176973736506895,0.673986967071952
"WBGene00011127",3.25776687085722,-3.09319678714079,2.26694367811715,0.132160307800661
"WBGene00011128",-0.085726841078452,8.26008915945909,0.112850593700273,0.736921825420218
"WBGene00011129",-0.804678646589948,-0.417292755070872,0.827324727703129,0.363047254336748
"WBGene00011130",1.52580911651252,-2.72595908309582,0.881688485632895,0.347739633566805
"WBGene00011131",-0.14769407771262,3.53006219004491,0.121076857590297,0.727869472802093
"WBGene00011132",1.04815255902421,-0.108687488406708,0.567390160630589,0.451297864751208
"WBGene00011133",1.20375899935452,-1.14944667066771,0.689638638196273,0.406287320450051
"WBGene00011134",0.832805105586562,-0.49130636897023,0.405963858786613,0.524025232959671
"WBGene00011135",0,-3.59875592096187,0,1
"WBGene00011136",-2.33590751476917,-3.09228915891041,1.01679920578353,0.313279451534045
"WBGene00011137",0,-3.38029972608994,0,1
"WBGene00011139",-0.226330488991805,2.68402353175882,0.170723778688943,0.679469362175006
"WBGene00011140",1.10326170527539,-2.86395457844491,0.446139222210962,0.504174101275522
"WBGene00011141",-0.699278499462815,-2.10025176214173,0.348275353146765,0.555091038130158
"WBGene00011142",0.273440949187728,6.66675448853086,1.46007701652668,0.226917867014498
"WBGene00011143",-0.0517111200667256,6.08219359390635,0.0564796059658779,0.81214916677119
"WBGene00011144",-0.190499342738597,5.76016690999698,0.691779733638917,0.405559686265578
"WBGene00011145",-0.163760848745488,5.04705223024341,0.32563766770366,0.568239148747568
"WBGene00011146",0.171639333799392,7.65841052999102,0.526343226533342,0.468148313331967
"WBGene00011147",-0.247700221889355,1.84607385627905,0.14512178552188,0.703241438023013
"WBGene00011149",0,-3.59875592096187,0,1
"WBGene00011150",-3.5711285641151,-3.28582930860265,1.90997094749636,0.166966485893937
"WBGene00011151",-2.22480552097683,-3.48640133605805,0.878734652844946,0.348548482104665
"WBGene00011152",0.518836482590318,3.5566331918629,1.37047472995354,0.241730335286803
"WBGene00011153",0.318802835812847,4.83489699144935,1.02585538030948,0.31113411147996
"WBGene00011154",0.272922310536166,0.477796189172722,0.104368506977037,0.746648931380401
"WBGene00011155",-0.315760118553317,8.36967224179878,1.49166019156422,0.221959050328804
"WBGene00011156",-0.299132763593521,9.58465990327165,1.19621889571431,0.274078710962131
"WBGene00011157",0,-3.59875592096187,0,1
"WBGene00011158",0,-3.48528471943471,0,1
"WBGene00011159",0,-3.37496917878642,0,1
"WBGene00011160",0,-3.59875592096187,0,1
"WBGene00011161",1.00193351246461,-3.18630354310805,0.183580193891516,0.668314361917407
"WBGene00011162",-0.0780304153491729,-1.74050081536138,0.00347617663737765,0.952984677015788
"WBGene00011163",-2.23258122255652,-3.10659576732472,0.961368790617991,0.326842252769586
"WBGene00011164",1.05336173713621,-3.18090173599413,0.201835678038895,0.653243201815452
"WBGene00011165",-0.523605396070814,-1.11576299570567,0.281057539173352,0.596008904486836
"WBGene00011166",-0.304670444523451,0.41358061542446,0.0985598818887938,0.753564724465373
"WBGene00011167",-0.495852886011884,0.550646780065404,0.403275133108841,0.525402670594344
"WBGene00011168",-0.239082739128409,-2.19255282971095,0.0237090603093524,0.877627502503965
"WBGene00011169",0,-3.59875592096187,0,1
"WBGene00011170",0,-3.59875592096187,0,1
"WBGene00011171",0.518632194121711,-0.496618735045428,0.15558280119844,0.693256321981243
