"249_1813_B"	"291_37_C"	"294_1781_A"	"299_1781_A"	"310_37_C"	"318_1813_B"
"clec-233"	0.386681954606798	0.773360200178507	0.312393987613791	0.383821779052118	0.431791033224804	0.654673392839627
"F21H7.5"	0.721634456619532	1.31132945474947	2.29107436486417	4.86327782177637	1.31946810547905	24.2466971522402
"bgnt-1.3"	0.162218511708623	0	0	0	0	0
"F21H7.12"	0	0.058317019274742	0.0745965113588847	0.274958227457109	0	0.312658713814279
"gfat-2"	378.684397221254	231.335365738224	377.525848221601	329.264321611901	291.346143482019	334.895637025941
"F22B3.5"	0	0	0	0.0469682243469092	0	0
"F22B3.7"	0	0	0	0.0372037777063676	0	0.169219672301237
"F22B3.8"	0.114246941133827	0.0769659912139376	0.0246128596301775	0.0907215114123187	0.045359866116545	0.4951711480387
"cut-3"	7.5521446161913	0.537038819291281	0.578489206704564	0.166584079282243	0.366477787123854	0
"F22B5.4"	0.342374647308103	0.518965397488209	0.295038766079692	0.271873760161917	0.135934214163364	3.70981589275789
"F22B5.5"	0.12173320793177	0.444217294969331	0.655641702399315	0.845829476059297	0.483321650358628	3.95713695227508
"F22B5.6"	2.04649600504164	2.29780905554528	2.53844674211961	2.58536556833219	2.33909440220732	1.8479082937511
"F22B5.10"	109.801290279746	138.484596916176	115.755209444283	111.864532232046	112.249405322697	125.253445057182
"F22B8.3"	0	0	0	0	0	0
"F22B8.4"	1.97376494708192	4.64775169783566	6.02393949426012	6.71195613196999	11.1017205257525	0.231030450806479
"cth-1"	24.7374692539244	71.2963819019235	58.991131313624	89.0689878102585	102.334581568381	10.0101777981013
"F22B8.7"	14.518613917116	29.7735077807789	20.5820705407424	28.8224477850528	37.7073851823585	10.4266726957723
"F22D6.2"	374.830560447085	276.628318285256	357.530984160402	364.939636276675	323.899936425013	284.754775312869
"nduf-6"	71.5178885220857	99.2236524612212	84.334312660267	83.9194724811985	86.3745889605844	95.6906292045391
"ekl-1"	50.7411654124238	44.9225850137831	48.8317302555722	49.8921875512028	46.8914212051521	44.1835792859946
"F22D6.9"	10.0408508571599	14.1450363684341	10.2429856826964	11.5811056781125	10.6804885342061	15.675737432649
"F22D6.14"	28.2713934330564	40.986560415159	25.4354473072913	29.8161704189603	30.7722354889516	31.184768181228
"F22D6.15"	0.557326382400668	3.12883486021877	1.30073612523829	1.19860866436602	0.737590866416863	0.587118689114727
"cept-1"	15.5717267582174	28.3911617590034	25.8915967052166	21.7079892393787	28.1882892136897	18.9910467121356
"F22E12.1"	3.83657939320952	2.94418602523844	3.86605467847799	4.52991688727422	4.34556385726589	4.53989055666968
"chw-1"	2.61711180402314	2.65364306582304	3.04922564743361	2.17363071249452	2.70373151970931	5.25680912003793
"F22E12.3"	0.560984980096953	0.314937425755062	0.30214035563522	0.371223690024149	0.464020512242556	0.675397554217629
"pals-14"	0.280054767685729	0.741194025875794	0.258573300609168	0.277983282862184	0.198555593721768	2.27590952522001
"F22G12.3"	0.205622502329409	0.242416945377874	0.177193638146032	0.204101571632623	0.28573659647044	0.0371338645665852
"F22G12.4"	28.7587646488704	15.3176755016235	28.7909859163824	26.9554310390137	25.7407176112842	24.6867908993027
"F22G12.5"	34.8671795003808	7.4855107378908	35.7400185750959	28.661350978338	23.6926869307174	21.1737387121376
"F23A7.1"	0.466127519826013	0.785053110382163	0.502102336455621	0.771132847004709	0.154223544796253	1.26268642749868
"F23A7.3"	1.12329348390832	1.89185363641135	1.44267691886895	1.15786883498685	1.32937888714667	1.09231384021344
"F23A7.4"	65.7851990418262	186.534166511308	109.792327461227	93.7248402483668	141.674305605123	37.2602151250355
"F23A7.5"	0.908171381724261	0.652854344861614	0.572641337585467	0.681587093905147	0.505683732937429	0.820044321758405
"F23A7.6"	1.57984146647363	1.05513406782133	1.54528591294778	0.883214204282912	0.811099178433333	0.967421602973328
"delm-1"	0	0.0382579488490333	0.024468924778539	0	0	0
"F23B2.7"	0.0493399029838929	0.041549192716531	0	0.342824649072532	0.342817925788438	1.91573864577521
"F23B2.8"	0	0	0	0	0	0
"F23B2.10"	0.144596805360579	0.0304412867110963	0.038939126487675	0.0717636321239577	0.0358811123679946	0.130565432435472
"rpb-12"	70.3913949646072	114.397430193227	79.4613829324903	78.250061085873	85.5964111847897	83.7313340220759
"F23B12.1"	0	0.0340090745675953	0.0870057608855045	0.0400872462998667	0.160345840525405	1.16694397836467
"F23B12.4"	4.39366128370706	6.45171378471203	6.2709010744136	7.30494740671556	6.95046663164348	13.1913042232975
"dlat-1"	151.126467138221	109.858124769406	173.791694102566	159.248686522761	156.486737496735	162.315649450116
"F23B12.7"	69.9334615384723	65.1193347249658	75.902062915616	74.7372849689251	72.7724567926969	57.0900966758579
"F23D12.1"	0.0516666940556847	0.43508586327105	0.389579604061697	0.358991712329883	0.256417622847458	0.326571459483403
"F23D12.2"	5.03364625351682	2.63714071289572	5.47387120772493	4.29081339104464	3.94747090266489	3.70381079508975
"F23D12.3"	0	0.0461894748299305	0.118167002589042	0.217778210964103	0.0544434850050958	0.495277089662157
"F23D12.4"	0.540865265620901	0.455463302436909	0.647342440343627	0.835122773830698	0.178951370544176	0.705438971449883
"jmjd-3.2"	1.62686987582954	0.413581619454205	0.578632062785602	0.411326249210486	0.670296297426244	0.0970095535175195
"fipr-3"	0.303756085194677	0.426322285456349	0.436265853160492	0.402012384694398	0.301503375490305	0.639987196665342
"F23D12.7"	4.42017475697082	16.9051486951906	7.53874916086384	7.12965498631509	7.86074748799868	9.31291713768187
"tomm-20"	121.740981655646	145.637485134245	129.823470961283	128.619929753122	130.058014492411	127.069259144116
"F23H12.3"	4.88608971579582	8.18717873283616	3.65200843707511	4.30556671285593	4.80036529456249	3.87171450931465
"F23H12.5"	0.828311216954907	0.131607903776576	0.117842842925758	0.201667880617545	0.310252193262397	0.366910832992587
"F23H12.7"	0.310751679884009	0.523368740254776	0	0.231339854101413	0.154223544796253	0.140298491944298
"fipr-1"	0	2.16974477743814	0.809503348138249	1.91814451893131	1.70498391232039	6.59191406873965
"fipr-2"	0.364420946559072	2.45503460247443	1.27577530407167	3.34596022101191	1.26601417370059	6.49890135925348
"ehbp-1"	59.7855270833159	46.6166158847389	59.9519559181807	55.287218714273	52.9966779643906	49.7671616584486
"F25B3.2"	0.0415241554752684	0.174837710847987	0.0894578182865537	0	0	0
"rgef-1"	0.24023975252077	0.375711495263217	0.295749702865426	0.323628042216836	0.323621695405792	0.9916680555099
"F25B3.4"	0.126508826007554	0.532666186417703	0.306613195837074	0.533685575092082	0.470889801839041	1.85628093523637
"F25B3.5"	0.598017578503166	1.51077400528408	0.611962843009241	1.09814929576948	0.593582572693766	0.890978876413231
"rtfo-1"	100.836018366437	86.5788181068218	105.082389451551	94.5095965927886	96.0918729132682	91.5751362105017
"F25C8.1"	0.580022931910197	0.379896238684179	0.601647679848783	0.383821779052118	0.810274531483582	0.310363682531379
"acs-12"	4.57725597163849	5.21926860716657	4.15201658712661	4.3694892996602	4.02159038519189	4.54837499511885
"F25D1.2"	0	0	0.0781426952604956	0.0360036558448718	0	0
"F25D1.3"	0.123314158684131	0	0	0.0612010196035484	0.122399638727185	0
"degt-1"	0.163334694128636	0.0825266075516418	0.0879702742898163	0.0648506216899985	0.113486362283176	0.176982042590285
"F25D1.5"	6.87886845563673	1.70810489273037	1.51995203330219	2.27599581262484	2.14464630147524	1.23430819796196
"tag-353"	124.23717436443	71.4261629657404	120.28271264286	121.449312887	118.975189133243	100.74668183079
"maph-1.2"	133.795112607232	38.0187669034502	135.983869436166	113.006184027621	87.4598562001468	78.1022553105686
"F25D7.5"	0	0.00985527277253241	0	0	0	0.0211350782167527
"F25F2.1"	0.343844066395262	0.501889282835521	0.395073369171089	0.546081200668571	0.432305805558167	2.33893542766581
"snx-27"	8.97961427920231	9.0451485400995	8.33050633636776	8.16687452094228	8.20936038476787	9.98983103147876
"F25H2.3"	0	0.0327105462659235	0.0418418613713017	0.154226569400942	0.0771117723981266	0.0350746229860746
"F25H2.4"	110.140183150979	80.2471014255403	107.069068144615	98.5427179841117	97.1031083072736	94.220939911321
"ndk-1"	1927.57404408173	1643.90597825776	2047.56545493884	1904.24177123618	1910.12529988925	1649.89642702219
"F25H2.6"	50.3611941212022	43.4886712605453	51.235359249159	48.311472864845	45.6501692596909	48.5608155242203
"F25H2.7"	14.7112980032808	17.7803817275882	15.9139769528423	15.2225457115221	14.0131481127005	16.7527475578225
"tct-1"	894.335378714373	1277.72615579011	1003.83918677276	940.735619559781	1060.2229977712	959.845582556721
"F25H2.12"	21.2612535281962	26.1008997527266	22.3003010639615	22.0672427931561	20.4030426004541	18.8794649947756
"rtel-1"	31.789568277785	25.8016093551587	32.6208321334993	29.3393687656438	30.0454248076712	31.1771929150811
"F25H5.2"	0.302680207679229	1.52932424100421	0.108680159405978	0.600882737925748	0.450653215313727	1.09323500216336
"pyk-1"	128.228446993762	80.9038076920806	137.377238248518	122.46822640114	121.86302193542	117.508889191925
"clsp-1"	60.1782828358677	48.389049476142	57.862409539059	56.1738402134631	53.2478092658605	53.7776884628618
"mrpl-54"	25.5910072851989	35.4488988604597	29.1147272260605	23.974655135678	30.0818939833068	27.2099767014447
"F25H5.7"	0.280738212773004	0.189127994178795	0.181443025657419	0.362260174512725	0.390118690844661	2.12936607353041
"F25H5.8"	47.3393296513949	68.9863067471616	37.5824200878203	60.2620902920047	48.3612860345805	61.3427399130556
"F25H8.1"	49.0788088917726	60.5085086568638	48.6018171396377	49.2216218627088	49.921029534622	45.4489885371851
"F25H8.2"	60.6584626914411	41.0487111177777	60.2332342926847	55.9263274602206	54.8091392219543	46.8418346948451
"bed-3"	1.76470363027277	1.07502146779046	1.29422980691548	1.06217112274155	1.7143478397826	0.542454626146672
"lurp-2"	0	0	0	0	0	0.0357241530413723
"F25H9.2"	3.12646507200375	3.07160007619038	3.81679418362606	2.65507935533735	3.44808738365607	3.79547343044433
"lurp-3"	0.0403478337904166	0.13590784095379	0	0.0400493924317838	0.320388856045096	0.109297692024595
"bath-39"	2.89683769383398	3.04928821123015	3.0140323869158	2.22190820323391	2.2218646284206	2.64545885233952
"F25H9.6"	25.701266757324	26.8847487871711	23.7051447693803	26.2685244733888	26.3875905358627	27.5586323462015
"F25H9.7"	22.4725163851718	37.0758535135762	23.7952195526598	24.7341895291493	26.1752393784338	23.2596828997099
"F26A3.1"	26.6952764108923	36.1826154226416	24.4272319178828	26.576799191694	25.3915999148952	22.5960257393529
"ncbp-2"	108.119876202851	128.425920908734	110.986484548146	104.137849804426	105.61719149614	107.361016102653
"F26A3.4"	36.3664782715367	87.4653064990195	40.7284348596261	45.5025380048819	37.216405041778	35.5672232877797
"F26A3.5"	0.0777586096161078	0.0982209305528185	0.167519736154438	0.231550354423616	0	2.28192497134152
"del-3"	0.202504056796451	0.194890187637188	0.249294773234567	0.258436533017827	0.0861438215686586	0.130609631972519
"F26A3.7"	47.6257175006249	48.50516545132	49.4622718755178	46.7382726617786	45.7116316397938	42.9230770044097
"F26C11.1"	2.09294886131374	6.88720921378977	2.6706900212127	5.52926076808576	6.74364821914287	2.55857084028035
"F26C11.3"	0	0	0	0	0	0
"F26D2.3"	0.318220660680138	0.535948016002267	0.467427699814813	0.201006192347199	0.430719107843293	0.156731558367022
"F26D2.10"	0.0113942282624137	0.0191901871426751	0.122736126689152	0.226198968454715	0.0226194532367838	0.679044701010404
"clec-234"	0	0	0	0	0	0
"F26D2.13"	0	0	0	0	0	0
"F26D2.14"	0	0.0470347724085174	0	0	0	0
"F26D2.15"	0.152601271371612	0.385517152419812	0.0547929137005142	0.151472523518782	0.151469552924891	0.32151737737235
"F26D2.16"	0.0468769676182679	0.0789503036588389	0.0252474204654042	0.046530232128644	0	0.0211640621418991
"lhfp-4"	0.857593921757817	0.0424812289167837	0	0.200294245975249	0.250362897396515	0.091102916846947
"clec-196"	10.9985953366354	4.93081197415958	3.57980369510026	2.90602841417515	3.69136910461402	0.500138142579212
"F26E4.2"	10.3268088741942	9.4142547789731	3.77597285545894	5.36031369259371	7.61713849298567	10.5223868958224
"F26E4.3"	9.51280652706149	11.5043213737976	7.91295065389243	9.23261095733529	9.28488688059075	11.0950338017175
"F26E4.4"	62.1959341690078	39.6246389872827	68.0091413660909	58.157447547945	53.644447973517	46.2249048201656
"F26E4.5"	0	0.230947374149652	0.265875755825345	0.272222763705128	0.217773940020383	2.10492763106417
"cox-7C"	396.637772386655	389.322771610795	416.719124228013	421.179281076749	467.180384573997	445.727226913525
"F26E4.7"	5.07466949768317	5.0489820356362	3.20976240020763	3.51344551593862	3.85395903891736	2.96785271420631
"drsh-1"	37.6296570525424	28.4545129038045	39.7337416616692	33.8023834157707	30.4652845046105	34.4669659938586
"hrdl-1"	69.0918297402071	69.5457907561469	69.1021782747709	69.5887480078061	65.4974284338658	75.488988621446
"gpx-1"	13.1159826913069	19.300257440764	13.7641186378064	16.240155369672	18.1188262675978	12.2705682630081
"F26F2.1"	0.0206019074175753	0.0693955658486323	0.0665757678521194	0.0613485630452155	0.0408982399411472	0.0372054824346018
"F26F2.2"	0	0	0	0	0	0
"F26F2.3"	0.0501506525634404	0	0	0	0.0497787263133446	0.0452841376580775
"F26F2.4"	0	0	0	0	0	0
"F26F2.5"	0.901442109368169	0.303642201624606	0.388405464206176	0.536864640319734	0.715805482176702	0.813968043980634
"clec-263"	0	0	0	0	0	0
"F26F2.7"	38.5106093216449	18.2662438052256	38.3488582785806	30.8095845178171	26.1098845783181	24.9493339572581
"prom-1"	46.0892649497605	35.5665011444113	44.0469516008853	44.1470522138118	42.3002753569377	40.4838765886989
"F26H9.2"	52.5232972295452	33.4476853367049	50.1838157632004	45.7698616961853	44.842049869304	39.0880184088619
"nmat-2"	33.8288489660431	43.9724959464372	32.1085099305999	32.9932623373408	31.5026262143413	33.1602615056552
"F26H9.5"	65.3414142172319	68.5978143282102	64.4292917577114	61.1557031821739	69.8814168100559	70.7288110596821
"uggt-2"	0.0400828855385096	0.0590692322344303	0.04317640479215	0.0596796058892012	0.0895176532295325	0.280498274818279
"kbp-3"	113.749812552136	161.639353816379	110.178183224818	110.697757728321	120.275012565765	109.415218693432
"nurf-1"	49.6133169894693	25.8814236075348	49.3062363660598	42.9998959550747	43.1525639945382	41.3943590997412
"F26H11.4"	5.68853414004537	2.62275524577977	4.54715168155592	4.2412306585259	3.47467504540956	4.39277958964151
"F27C8.2"	0.480633925579879	0.161896966895459	0.388296238822541	0.166977584981335	0.119267364507789	0.368895078649941
"F27C8.3"	0.161442151073241	0.0453168776983826	0.0579673142423575	0.0534160032559937	0	0
"F27C8.5"	0.0464944025941798	0.195764966771033	0.20033100112484	0.484580216697736	0.0692243876261746	2.85482241497103
"trcs-1"	311.894450738463	256.618119294117	295.404645288286	289.164644370209	269.128224115097	329.856469244567
"F27D4.1"	147.024731084451	158.585574304051	166.529870306081	158.204635675172	163.250518152383	172.020302644932
"lsy-22"	67.9427013572435	34.5497009138483	58.4287459274181	55.8906916797217	51.5737036030563	49.0446519025293
"F27D4.4"	132.79761112184	142.692898652523	142.005967148554	132.093763033593	132.709866501371	127.481288358577
"F27D4.6"	1.91287798783363	1.98545012733299	2.16832758954351	1.77729863618602	2.24089781058064	2.33982974266812
"F27D4.7"	45.9432117694449	56.0643548790363	44.3260430176964	42.3542870140069	46.8788941911456	40.9571794540537
"asah-2"	45.6774503578524	72.8662694152752	54.0038957432267	46.6369049666927	64.5652334302902	26.7199853383327
"F27E5.3"	0.0287733036929638	0.0242300342710544	0	0.0856814274449677	0.0285599157030098	0.311774426542885
"F27E5.5"	0.0320302518621074	0.0269727143122308	0.0690045689781588	0	0.12717083903739	0
"hpo-33"	0	0	0	0	0	0
"F28B1.2"	0	0	0	0	0	0
"F28B1.3"	0	0	0	0.00686394345124761	0	0
"F28C1.1"	58.113752821592	51.89137591402	61.3537517626391	60.1368526208896	56.614571330173	51.3588019601131
"F28C1.3"	16.9491737020177	11.0647865494791	15.4935616125343	14.7511479623282	14.3429500232595	14.1410814274504
"aptf-4"	1.44182454579284	0.847986309196945	1.20796803851803	1.29485885129071	1.11310244570408	0.743950225092958
"aptf-3"	38.7724314658347	27.7730106121772	44.2367996257512	36.424686832046	36.2504216994876	32.5234151146578
"F28C6.4"	14.3543060185049	12.5975850999524	15.7367209415481	13.6313975676709	14.0739047684127	13.6087444740154
"F28C6.5"	0.652724592000782	0.380533969486066	0.486761959548633	0.149514594307611	0.149511662111526	0.317361453575528
"B0513.t1"	0	0	0	0	0	0
"F28C6.8"	62.1330975330212	104.005988378663	69.3795006081244	74.4097568197	82.5016115191495	76.6505037534437
"F28C6.9"	0	0	0	0	0	0
"F28C6.10"	0.468806413618117	0.902359896990993	0.64927026265813	0.797723634832458	1.06361065376726	1.9351516130248
"F28C12.6"	0	0	0	0	0	0
"wdr-46"	56.3001286294413	49.4883720482171	63.0235088223361	57.3447042938482	55.3454706857476	54.726362105932
"atz-1"	12.6367739260448	6.01472853692896	5.2354059974972	6.54433217339308	6.33445370688864	3.73990539851517
"thn-1"	0.912999059488274	2.81907129499768	5.8352111513539	6.28330467929763	2.23536263290866	0.714483060827445
"thn-3"	0.182860296650718	0	0	0.181507731463305	0	0
"thn-2"	30.1705826188755	41.7171487309243	33.6454419519919	56.5145305681533	24.2426736511918	28.8765046775765
"F28D1.6"	0.130468262546721	0.439469934565079	0.2108063244661	0.388509678643594	0.323751716175341	0.765751310993689
"spe-45"	0.0288900310913125	0.0243283305561297	0.093359122735156	0.0573526796284774	0.114703109719999	0.286952628892159
"acs-20"	5.25701838448391	2.68519409645641	3.65757618360673	3.45594430424458	2.97684413816084	3.36173070653139
"dpm-3"	45.5543054538959	78.5312717892211	45.7825234475407	47.2369869640054	55.6510357412935	44.195880762612
"F28D9.4"	21.4952465686638	16.1144592954212	20.7540766372377	22.2469460922678	21.4659305065337	20.7704170781034
"acs-2"	1.11196685452471	4.16172733214641	1.44177980146895	2.14616491154323	3.06588974594961	6.61938427052858
"fbxa-95"	10.4287588221943	10.0264935293374	11.324590740711	9.72297937527677	9.4294286899883	10.7511344370359
"mdt-28"	62.3290497304563	72.1579601119194	68.0114260882376	63.7045471037043	64.6789338578873	72.9352816545342
"F28F8.7"	4.73717228802324	4.62112766676658	4.82490399237678	4.35296450682955	5.3305311380593	4.12925720664819
"fbxa-94"	1.16267635330752	0.69935084339195	0.84984927372226	0.700689224440625	0.618243073162822	0.862378971377733
"cyp-37B1"	1.46983481659078	2.38863976956955	1.49994361222409	1.68932542826017	1.86845966311695	0.69852900334367
"F28G4.2"	0.245969154513453	0	0.0378503680168025	0	0.139511430325558	0.15864344278241
"F28G4.3"	0	0.0668182003575039	0	0	0.0787585419108071	0
"F28G4.4"	0.141601842532067	0.029810771244835	0	0.0351386135751939	0	0.0319652736409959
"oac-18"	0.2416306653198	0.271303305504361	0.195209438065922	0.179882544423813	0.41971770556002	0.0181819440549868
"ceh-89"	0.892653676547031	1.02732983049662	0.67308286746314	1.0041911029936	1.0632403157959	0.806032422381937
"nkat-1"	0.361849168531132	0.101571209294328	0.389775984545648	0.44896584246922	0.209513284215093	0.517332124494678
"F28H6.4"	6.87796407698525	5.06515388573949	6.908197932434	6.87980858841057	6.94557092280826	6.77404542754672
"F28H6.6"	6.30418366977805	2.59539416273885	5.29844481335682	4.52706951893657	4.07891779679708	3.96362406203291
"F28H6.7"	0	0	0	0	0.186015240434077	0
"F28H7.2"	0.349822797530244	0.294586206137556	0.161494903538358	0.248025184709117	0.0496040641157539	0.225626229734983
"F28H7.3"	72.634068836393	169.284201682117	119.542967536421	99.0304777189204	139.017670607	94.4943618298602
"selt-1.2"	0.393809732571901	1.0501542503192	0.636304804264035	0.977242087217949	0.586333753257644	0.355595256080019
"irld-6"	0.39056998157268	0.30697282906473	0.392665853210266	0.491062660036515	0.516897925886284	0.822896395468538
"F28H7.7"	0.239662253115672	0.172988465829403	0.25815892031973	0.101952660060719	0.135934214163364	0
"F28H7.8"	3.21507569481198	3.0864578643693	2.35498211480314	3.12746880764137	3.31888140043103	2.99018418684895
"sre-6"	0	0.0980425092439123	0	0	0	0.0350427659261417
"F29C6.1"	3.90785654383902	6.89207540822995	6.75101645939035	4.20829616678584	6.07446490073249	16.877581742307
"rict-1"	28.6789244995768	13.3395553718111	26.4266146205331	23.7928891005346	20.9559593086344	22.9382012333366
"gfm-1"	54.2122482703216	44.5776895641742	59.7335628680859	56.7208975074852	54.8713431273675	54.1363642190635
"bath-45"	1.42731537402303	1.96914233740136	1.11221436765223	0.904313573246461	2.07988042822239	1.83724215641343
"F29C12.6"	0	0	0	0	0.147262065343644	0
"F29C12.7"	0	0	0	0	0	0
"F29D10.1"	0.177296082921374	0.149301248516663	0	0.351969349255262	0.175981223315227	1.28073312148322
"F29D10.2"	0	0.23263966094299	0	0.0914058331578858	0	0.0831510458721596
"F29D10.3"	0.0438239548554371	0.405946266479666	0.188824810291003	0.173999206503627	0.0434989485322765	0.237428217136505
"capg-1"	55.715630285246	35.5580664849398	54.032147846676	48.0591452072566	46.6936692422294	47.0897227147074
"ugt-34"	0	0	0.0283586244660702	0.0783961304718281	0	0
"tut-2"	35.3386916785903	44.2992654823953	36.0957701350373	35.0046776953679	37.2189740491814	33.428998551454
"F29G6.1"	0.100196770155409	0.0468754571293849	0.0959375664584302	0.121556897456448	0.176806565165063	0.23121103740169
"ccdc-149"	0.658425599105412	0.175092948382072	0.335956551156437	0.309578880184372	0.27517583013119	0.500659663061567
"hpo-34"	45.4116519083698	62.4639703196568	59.8104261867016	54.1196999629829	68.6397098250536	33.3731168193068
"calm-1"	7.39529238185502	8.51635524083215	6.46815756405478	6.02304945589477	5.3328037864089	4.62300134328291
"F30A10.2"	0.552351785574069	0.0996720246330078	0.0849973176517671	0.0783237425397212	0.430772135742074	0
"F30A10.3"	56.1262303180334	52.0920069418485	57.4675508438613	57.3284991554984	54.3621658166877	59.5624565199964
"F30A10.4"	0	0.0492561271629238	0	0	0.0290290724291373	0.0264079981414661
"sac-1"	78.1654105579609	71.4406474152233	83.5296370497942	75.2554464876406	73.3401748166207	72.7416390092423
"F30A10.9"	28.1576117833495	39.2167886920622	30.5326302002207	28.9259371667008	27.6232632044605	25.171426254809
"usp-48"	69.3806968453901	39.3616643426942	72.2567821425539	61.5751719851672	57.7639985460006	55.7069036264462
"F30A10.11"	0.774064420000928	1.82515366846095	2.16789354206382	1.84401332979387	2.15130669371585	2.23664262519896
"F30A10.12"	0	0.195552178763673	0.250141562545825	0.461003332448467	0.0768323819184232	2.16674754316149
"F30F8.1"	70.849834640799	54.9389781391793	79.5484850568175	69.1313246853312	65.6385563489426	65.1281647613177
"glna-3"	1.81775043839714	2.17325845726855	1.98221423093037	2.16071099725322	1.98246914857579	4.86328806109437
"gras-1"	94.8858322747221	83.6947774239434	89.2154996435807	86.8482619936715	82.0404870752633	93.3870553361836
"F30F8.5"	7.35926799307772	7.1737847290924	6.05353025685012	5.71105172181463	6.90625268450862	5.92021559169964
"F30F8.9"	42.0425075733923	40.1111104652524	43.2556192876194	37.5107238017299	39.8926552871849	38.5201557737917
"F30F8.10"	69.6277982740107	56.9572386855393	71.0788620044988	70.6068513038687	67.8583597103514	69.7546564635558
"npr-33"	0.0356069633200427	0.0299846674104299	0.1917751979518	0.0353435888210492	0.0706857913649493	0.12860695094894
"F31B9.2"	0	0.0439335786233404	0	0	0	0
"F31B9.3"	15.3307758739073	14.8257522196014	14.0102436281454	16.2482331941212	13.8426341423026	16.5224207816347
"F31B9.4"	0	0	0	0	0	0
"F31B12.4"	0.189063522053324	0.159210623418212	0.203655077470938	0.469162683465254	1.0321376615236	0.512151574575425
"F31C3.2"	67.5980586128295	39.7984810825443	68.0241941721759	61.8407489741361	59.1772346302031	59.5516095872029
"F31C3.3"	40.2226040251495	13.8020226939278	40.5875797294961	31.9141497893443	28.0377372093392	26.2360425691675
"zipt-1"	89.3827477399907	94.8029775429915	93.2503228999317	90.2154576522584	94.5977229308258	88.7447045904938
"psf-2"	77.054665497289	87.3838878818242	80.7583085694166	70.4970944753297	68.6424373960802	68.0860328553212
"F31C3.6"	1.93006509490669	1.57343857819267	0.951042788497151	1.54893575227279	1.44700370598118	2.18773957885271
"exos-7"	43.136458715513	56.9107269130909	43.652211247252	46.139080420831	43.8697490247795	37.3291808914832
"F31D4.2"	61.27334347816	52.2660573789225	62.15888890314	59.4646772741776	58.0206464791471	55.3672811508014
"clec-264"	0.601807830761285	0.924133908589885	0.533856391978497	0.878465339379847	0.73789641358605	0.54340965189693
"F31D4.5"	2.644019693117	0.840200838120626	0.429898867562703	0.544699792688674	0.916068049213004	0.360369739962004
"F31D4.8"	3.12092905594	2.34143219619293	3.11730202248344	2.30930221778967	3.32307704424862	3.48417237630595
"F31D4.9"	105.338029276877	174.450640831066	113.70445155682	112.190908679258	122.328212716925	127.251453522486
"fbxa-180"	1.25731280066976	1.45155959936585	1.4198828135017	1.52982216444219	1.81159598182594	1.77620421101764
"F31E9.3"	0.326919326580346	0.743307746058093	0.633870585425994	0.551652036686613	0.811237085290161	0.56087193604358
"sdz-16"	0.392986551692779	0.18050970347416	0.269383221203197	0.0709235896074565	0.106383298040894	0
"srz-58"	0	0	0	0	0	0
"F31E9.6"	2.49920572736903	2.95320686570649	1.9973567786678	2.92084752898482	2.52068199395763	1.60152052125095
"F31F6.1"	11.4798406332378	6.12801399535561	11.4436347630254	8.76830017746247	12.3989830754911	7.94130352854111
"F31F6.2"	11.7657791840141	8.82491883651447	12.2120393612116	8.46354835982315	10.3073595435177	7.57017503913494
"F31F6.3"	7.36866324261994	4.6226362257746	7.29811169983237	6.67601122175373	7.75580210809861	5.76051967792128
"lips-8"	0	0	0	0	0	0.0303318280539953
"eva-1"	2.97195398546787	0.92204224373744	0.673962867725665	0.310523294095856	0.905675179172627	0.729740478233767
"F32A7.4"	49.845767992574	46.6614388321055	51.686042171291	49.3111222455778	46.2993909007533	49.6240236109857
"maph-1.1"	15.5139466960348	9.22043728077315	12.9146786450299	12.6462658580793	12.2445569626099	14.8824067984524
"F32A11.1"	99.6567582553753	100.11684749463	103.446390349034	98.7923570496843	102.544773699579	96.3828537119214
"F32A11.3"	1.00659815072095	0.643050543976725	1.64512273791308	2.20502649996472	0.792415857706175	11.4711967621394
"F32A11.4"	0.0434894208489071	0	0.0234229249406778	0.0215838710357552	0.194251029705204	0.0785385959993528
"F32A11.5"	1.73526529318889	1.39250342680066	2.04511343444059	1.19556908195427	1.90476762206552	1.91712225017054
"mltn-1"	0.0965830831465895	0.211465104702851	0.291304098154632	0.15338989723421	0.134213527908132	0.418612136904326
"F32B4.1"	0	0.0288314109715672	0.0368798457599614	0	0.033983553540841	0.0927453973189472
"F32B4.2"	0.132696757714445	0.391104357527346	0.428814107221415	0.461003332448467	0.0658563273586485	4.19370492224805
"F32B4.4"	19.6240027895931	7.11908944461169	21.0372220449932	16.8295393769795	15.3236836646415	13.7383649857949
"F32B4.5"	0.338516904803223	0.316739444476372	0.324127095129802	0.149339107694574	0.48534258155511	0.747188271358279
"abhd-11.1"	0	0	0	0	0	0.0431566949493088
"F32B4.8"	0.189903804373561	0.0533060753963197	0.0681867370495287	0.0628330467929763	0.109955675456588	0.114317289732391
"mccc-1"	88.7939605393173	93.7958300466756	102.981982596744	97.672765639461	104.946859360168	99.6863539883681
"F32B6.3"	42.5109088798067	49.0131052021886	47.2752701719347	42.0885485197227	39.1379852443078	38.3857387946837
"F32B6.4"	0.0528162620322018	0.444766389277081	0.853387778277476	1.04851190569244	0.681519372863541	8.10748392879598
"tbc-3"	52.9315590140945	43.8494898342462	54.342739533057	48.5820748808273	48.3483052373615	47.0715560174963
"best-13"	4.75756904864436	3.93076312271181	4.22227746751021	4.15806927306461	4.84108571112888	4.51205059001534
