"","logFC","logCPM","LR","PValue"
"WBGene00015491",0.0817009243280662,-3.190837447802,0.00120643772970652,0.972291998722499
"WBGene00015492",0.373572597342554,3.91813156221284,0.943770426069406,0.331310067213897
"WBGene00015493",0,-3.59875592096187,0,1
"WBGene00015494",0.312742122810935,2.38657298388465,0.249121283409115,0.617694489488291
"WBGene00015495",-0.137171300351371,0.455146090686385,0.0286301365244199,0.865635851458266
"WBGene00015496",-0.0172679976086794,-3.37424306018487,3.75918584305523e-05,0.99510802488965
"WBGene00015497",0.278652572107646,3.40297301939661,0.366033633126913,0.545174256047589
"WBGene00015499",0.356912022820099,7.27241777993406,1.94589898498742,0.163029460434493
"WBGene00015500",0.455084673940809,-0.50343640402019,0.217925345596966,0.64062526801938
"WBGene00015501",0.19183746820693,6.93665419650105,0.737727541021336,0.390389801557784
"WBGene00015504",0.291387367523204,7.29243529800361,1.16558534629075,0.280310193266774
"WBGene00015505",0.210118896069169,5.33889895974398,0.68802741982417,0.406836139803715
"WBGene00015507",-0.00848070635330005,3.85493315521142,0.000483196676739794,0.982462525319995
"WBGene00015508",-0.0830800943793782,5.50167054865543,0.115061619949701,0.734453539715572
"WBGene00015509",-0.12397120872065,7.01134912542408,0.303378165349841,0.581772324279572
"WBGene00015510",0.156901302075471,4.48674625784393,0.249611128704835,0.617349026848687
"WBGene00015511",0.6306405053805,-1.31815435368571,0.377192998577601,0.539109337659022
"WBGene00015512",-0.118597347758775,7.43390587876786,0.205854528156209,0.650036169046861
"WBGene00015513",0.0272614304948163,6.41946847140472,0.0165795392963588,0.897546323050263
"WBGene00015514",-0.334738259489214,7.28358855662331,1.55037526667886,0.213080049904002
"WBGene00015515",0.297207407662725,5.97866117594983,1.53945236938009,0.214699337283667
"WBGene00015516",2.19700322973858,0.0612823718515668,3.32016893638835,0.0684347965144273
"WBGene00015517",0.0770727735909931,1.25989879327604,0.010922868551781,0.916762626656574
"WBGene00015518",-0.0359779597563015,1.82255442812034,0.00297007997844823,0.956538051327013
"WBGene00015519",0.223710379359759,1.76688421082957,0.0952694569106165,0.757582070604983
"WBGene00015520",2.32676338069536,-3.48256640831324,0.986098781029665,0.320697739403973
"WBGene00015521",1.37981160663231,-3.10362848909719,0.456616593585669,0.499209472311711
"WBGene00015522",-0.656141205024065,-1.21575396314078,0.410156445805974,0.52189011033127
"WBGene00015523",0.928356749211452,-0.958554598352715,0.7097393155159,0.399530366406276
"WBGene00015524",0.0414555763730221,6.25866417408304,0.031582972115956,0.858946029122407
"WBGene00015525",0.138441520321527,5.82085965947259,0.331046188575868,0.565043702760919
